transaction_id,date_time,user_id,account_num,type,status,merchant,description,amount,tax_amount,category,category_code,device_used,previous_balance,new_balance
ad4c8b94-6343-473e-9d07-e3438c4c147f,2022-03-28 13:58:30,6521,9490-6190-1004-8237,Credit Card,Cleared,Netflix,Groceries purchase at Netflix,428.51,42.85,Groceries,101,Mobile,1000,528.64
7d41658a-11d1-40bd-8d5d-b184e0d0dc7e,2022-12-26 13:58:30,1623,1792-1066-9142-1990,Credit Card,Cleared,Spotify,Electronics purchase at Spotify,387.54,38.75,Electronics,102,In-Store Terminal,1000,573.71
a537500a-fee6-4fee-9eb4-61f67343d559,2023-12-15 13:58:30,7717,8896-0683-8980-6671,Credit Card,Cleared,InternetCo,Dining purchase at InternetCo,180.93,18.09,Dining,103,Desktop,622.2399999999999,423.2199999999999
b1c37821-4584-41fa-885f-9fc42431b7d7,2023-09-26 13:58:30,9609,7201-0538-3867-1552,Credit Card,Cleared,City Water,Electronics purchase at City Water,163.11,16.31,Electronics,102,Mobile,1000,820.58
96c19f9c-e9ac-4772-8164-994792154785,2023-05-18 13:58:30,7911,5498-9890-1146-9230,Credit Card,Cleared,McDonald's,Groceries purchase at McDonald's,334.87,33.49,Groceries,101,Mobile,1000,631.64
560d5189-f718-438a-9e79-fd6de6a0b7f8,2022-01-28 13:58:30,1235,4061-4418-9576-1938,Credit Card,Cleared,Walmart,Dining purchase at Walmart,324.06,32.41,Dining,103,Mobile,1000,643.5300000000001
2a076de5-a55a-4e6d-b0e9-45c1291c646a,2023-12-24 13:58:30,4368,8823-2313-2240-6785,Credit Card,Cleared,Newegg,Electronics purchase at Newegg,50.27,5.03,Electronics,102,Desktop,1000,944.7
cda0f89c-92af-4606-8826-522e89a7f750,2022-08-30 13:58:30,1095,0959-4441-6589-2593,Credit Card,Cleared,InternetCo,Electronics purchase at InternetCo,188.38,18.84,Electronics,102,Mobile,1000,792.78
d012ab34-5fb9-46f2-81cc-ac5307c389f6,2023-07-12 13:58:30,3853,5077-7616-4741-4117,Credit Card,Cleared,McDonald's,Utilities purchase at McDonald's,312.16,31.22,Utilities,104,In-Store Terminal,1000,656.6199999999999
b9589a7b-bce3-487f-9749-c651e69fd988,2023-05-05 13:58:30,5976,6625-5501-1586-5032,Credit Card,Cleared,Whole Foods,Groceries purchase at Whole Foods,235.08,23.51,Groceries,101,Mobile,1000,741.41
6d12775c-38aa-4497-b1b0-b11b199916e6,2023-05-29 13:58:30,9289,8859-9761-4313-8281,Credit Card,Cleared,Chipotle,Electronics purchase at Chipotle,264.48,26.45,Electronics,102,Desktop,1000,709.0699999999999
77c7c48b-f57e-47da-bcf3-72dbb1f0700b,2023-09-23 13:58:30,3057,0723-4386-2689-0092,Credit Card,Cleared,Apple Store,Dining purchase at Apple Store,104.83,10.48,Dining,103,In-Store Terminal,1000,884.6899999999999
c8e8b98b-ed5d-4cd2-92a3-a951c6ac921c,2022-07-23 13:58:30,3461,3630-9448-9331-4209,Credit Card,Cleared,Chipotle,Electronics purchase at Chipotle,99.95,10.0,Electronics,102,Mobile,1000,890.05
0523072f-d01a-4870-8c63-fa1cec604ede,2023-11-03 13:58:30,3235,8536-0443-6425-9566,Credit Card,Cleared,Walmart,Groceries purchase at Walmart,188.06,18.81,Groceries,101,Mobile,1000,793.1300000000001
5b717607-4160-47b1-a70f-ee646a3d8c9b,2023-06-01 13:58:30,3277,0867-6214-6602-7747,Credit Card,Cleared,Newegg,Entertainment purchase at Newegg,113.61,11.36,Entertainment,105,Mobile,1000,875.03
37f22ac0-e6d4-4daf-bb6b-6f4102e00b3a,2022-07-11 13:58:30,9499,9605-7150-1116-3837,Credit Card,Cleared,Best Buy,Entertainment purchase at Best Buy,17.38,1.74,Entertainment,105,Desktop,1000,980.88
1257cd44-2959-430f-9548-f7a245d557f1,2023-05-09 13:58:30,6146,5429-9141-5334-7749,Credit Card,Cleared,InternetCo,Dining purchase at InternetCo,495.3,49.53,Dining,103,Mobile,1000,455.16999999999996
c3a0465c-f99f-4352-a11f-2791e9f3ae0b,2023-07-20 13:58:30,1636,7943-0216-4558-9393,Credit Card,Cleared,McDonald's,Entertainment purchase at McDonald's,283.14,28.31,Entertainment,105,Mobile,1000,688.5500000000001
13535342-b26d-44dc-a8aa-fac310b04581,2023-11-30 13:58:30,9459,6347-4063-1468-9577,Credit Card,Cleared,AMC,Groceries purchase at AMC,480.48,48.05,Groceries,101,Mobile,1000,471.46999999999997
884bace5-3859-47df-b8ff-0cd98ae1f85d,2022-08-31 13:58:30,3918,2798-2214-0582-5363,Credit Card,Cleared,InternetCo,Entertainment purchase at InternetCo,291.31,29.13,Entertainment,105,In-Store Terminal,1000,679.5600000000001
a206d77e-c799-4943-844b-5871b590f47d,2022-06-22 13:58:30,2465,0364-3509-0689-7123,Credit Card,Cleared,Apple Store,Entertainment purchase at Apple Store,283.53,28.35,Entertainment,105,In-Store Terminal,1000,688.12
4f20d9ff-8a0d-4e51-9fdd-8154c47cef54,2023-11-02 13:58:30,7015,6543-0918-2987-9416,Credit Card,Cleared,Energy Power,Groceries purchase at Energy Power,202.11,20.21,Groceries,101,Mobile,1000,777.68
a0bd89e3-484f-4542-a3dc-0758ee493ece,2022-05-05 13:58:30,3224,8319-0740-5702-9830,Credit Card,Cleared,Whole Foods,Electronics purchase at Whole Foods,203.5,20.35,Electronics,102,Desktop,1000,776.15
1bb9d575-0830-4866-bb1e-cefd896e2962,2022-05-19 13:58:30,2980,0079-4733-7254-7528,Credit Card,Cleared,Spotify,Entertainment purchase at Spotify,139.08,13.91,Entertainment,105,Desktop,1000,847.01
177cdee5-ac75-4042-bcda-51f8c874d0e2,2023-01-05 13:58:30,1459,4848-2154-3217-8485,Credit Card,Cleared,City Water,Electronics purchase at City Water,47.35,4.74,Electronics,102,In-Store Terminal,1000,947.91
de68e8d5-b898-47f8-b431-8ce98436f742,2023-02-05 13:58:30,8969,3998-0291-5943-8219,Credit Card,Cleared,Walmart,Groceries purchase at Walmart,423.37,42.34,Groceries,101,Desktop,1000,534.29
45c94ed6-657c-4344-9612-74b439d804fd,2023-10-03 13:58:30,8140,4122-8498-6523-4291,Credit Card,Cleared,City Water,Groceries purchase at City Water,416.41,41.64,Groceries,101,Desktop,1000,541.9499999999999
e2c2ca61-6892-4747-bbbe-f0f9da1cb962,2023-04-29 13:58:30,9162,1138-8746-9187-0909,Credit Card,Cleared,Trader Joe's,Groceries purchase at Trader Joe's,430.11,43.01,Groceries,101,In-Store Terminal,1000,526.88
e9c7669f-3378-4bcd-901d-3f7560b88730,2023-09-04 13:58:30,4949,5219-8290-4847-3489,Credit Card,Cleared,Chipotle,Dining purchase at Chipotle,7.21,0.72,Dining,103,In-Store Terminal,1000,992.0699999999999
fbc4a5f4-bb52-4e16-9af8-41eabac6fae8,2023-10-16 13:58:30,9109,2818-7877-8247-3947,Credit Card,Cleared,Walmart,Utilities purchase at Walmart,181.04,18.1,Utilities,104,In-Store Terminal,1000,800.86
fd8a6a72-2156-4b4d-8780-dc0029231e76,2023-04-29 13:58:30,4704,4638-4237-4138-7043,Credit Card,Cleared,Whole Foods,Electronics purchase at Whole Foods,107.53,10.75,Electronics,102,Mobile,1000,881.72
aa3c2155-b0e2-4024-8f00-21e7420ea88a,2022-12-03 13:58:30,3459,9890-3993-4455-9615,Credit Card,Cleared,AMC,Entertainment purchase at AMC,467.23,46.72,Entertainment,105,Desktop,1000,486.04999999999995
bf68eaa2-c120-4b52-8671-98f43c013433,2023-01-16 13:58:30,3016,7752-5984-2545-8248,Credit Card,Cleared,Best Buy,Electronics purchase at Best Buy,427.85,42.79,Electronics,102,Mobile,1000,529.36
b4011ae0-dc08-4df6-8d06-48acd6d8d8ec,2023-06-04 13:58:30,6764,8832-0464-6242-9162,Credit Card,Cleared,Netflix,Electronics purchase at Netflix,154.56,15.46,Electronics,102,In-Store Terminal,1000,829.98
9b656f33-485f-4d31-b771-f07a2f39650e,2023-09-30 13:58:30,3845,7825-1904-4706-0851,Credit Card,Cleared,Starbucks,Electronics purchase at Starbucks,61.58,6.16,Electronics,102,Desktop,1000,932.26
72805b47-57b1-424f-b04c-015c1ac417d0,2023-09-01 13:58:30,7463,7934-4379-7774-3130,Credit Card,Cleared,InternetCo,Groceries purchase at InternetCo,250.97,25.1,Groceries,101,Mobile,1000,723.93
40258d11-bb24-4a92-93e2-97dd9502826f,2023-06-12 13:58:30,5126,2661-4530-3820-7353,Credit Card,Cleared,Spotify,Groceries purchase at Spotify,132.71,13.27,Groceries,101,In-Store Terminal,1000,854.02
f5043f71-e847-441c-8772-fc3de38f9f5a,2022-11-15 13:58:30,9084,8811-2990-8904-5298,Credit Card,Cleared,City Water,Groceries purchase at City Water,445.53,44.55,Groceries,101,Desktop,1000,509.92
0b46a3b8-fda6-419a-b1d2-b9ac24c49890,2022-05-04 13:58:30,4382,1187-5814-3031-2669,Credit Card,Cleared,Chipotle,Groceries purchase at Chipotle,115.77,11.58,Groceries,101,Desktop,1000,872.65
603f467d-f813-4fce-bf2c-faba3abdb789,2022-06-20 13:58:30,5600,4436-2467-3731-0636,Credit Card,Cleared,AMC,Electronics purchase at AMC,160.27,16.03,Electronics,102,In-Store Terminal,1000,823.7
6fab2358-0f9c-48db-bd3d-da2286befc00,2023-03-14 13:58:30,9145,1702-8291-2297-4700,Credit Card,Cleared,Spotify,Utilities purchase at Spotify,232.16,23.22,Utilities,104,Mobile,1000,744.62
b4d626bc-0a90-41ec-9873-66eab3a004a0,2022-07-29 13:58:30,7477,7086-1488-6725-5704,Credit Card,Cleared,Apple Store,Utilities purchase at Apple Store,246.1,24.61,Utilities,104,In-Store Terminal,1000,729.29
41237a5e-8526-4076-9203-2b5579ea23d8,2022-05-28 13:58:30,7909,9648-5344-4813-8033,Credit Card,Cleared,Whole Foods,Dining purchase at Whole Foods,110.16,11.02,Dining,103,Desktop,1000,878.82
19517f8a-67e9-4faa-9f30-71fdc4a44a0c,2022-05-21 13:58:30,4932,4015-9701-3256-2754,Credit Card,Cleared,Energy Power,Entertainment purchase at Energy Power,132.13,13.21,Entertainment,105,In-Store Terminal,1000,854.66
023bddf4-bd22-4b8e-9492-ed74509cb606,2023-05-03 13:58:30,7894,5569-3347-9258-5445,Credit Card,Cleared,Chipotle,Dining purchase at Chipotle,349.89,34.99,Dining,103,Mobile,1000,615.12
58a673a5-f603-47be-a81e-e1dd199851fa,2022-02-18 13:58:30,3740,7034-2750-6840-5255,Credit Card,Cleared,McDonald's,Groceries purchase at McDonald's,355.29,35.53,Groceries,101,Desktop,1000,609.1800000000001
71dd0651-6668-4dc0-bf48-3b5e0de610d0,2023-05-17 13:58:30,2048,6416-8961-9470-7774,Credit Card,Cleared,Whole Foods,Utilities purchase at Whole Foods,36.29,3.63,Utilities,104,Desktop,1000,960.08
b70e5e33-7966-44bb-9246-5c6e336e6998,2022-07-20 13:58:30,1486,8131-7416-9912-5716,Credit Card,Cleared,Newegg,Electronics purchase at Newegg,57.54,5.75,Electronics,102,Mobile,1000,936.71
c1d845fc-b3e6-456f-bcbe-9436083e7247,2023-09-16 13:58:30,1083,5489-4463-5354-1184,Credit Card,Cleared,AMC,Utilities purchase at AMC,16.45,1.65,Utilities,104,In-Store Terminal,1000,981.9
1104bec5-4538-4e02-ad9c-43006b484b66,2023-02-12 13:58:30,9249,4330-0740-5183-5922,Credit Card,Cleared,Spotify,Entertainment purchase at Spotify,291.93,29.19,Entertainment,105,Mobile,1000,678.8799999999999
c371d0a9-beb2-4b22-aca6-8f27666d8601,2023-08-16 13:58:30,5149,5178-8410-6106-7254,Credit Card,Cleared,InternetCo,Dining purchase at InternetCo,84.71,8.47,Dining,103,Mobile,1000,906.8199999999999
308125eb-62ac-4353-b0a1-9a438d82025b,2022-08-16 13:58:30,5383,1261-8241-6208-5963,Credit Card,Cleared,Whole Foods,Groceries purchase at Whole Foods,63.64,6.36,Groceries,101,In-Store Terminal,1000,930.0
95dd5b58-07bd-441b-b893-0177eb621d92,2022-05-20 13:58:30,9086,2095-3340-9317-4402,Credit Card,Cleared,McDonald's,Groceries purchase at McDonald's,51.15,5.12,Groceries,101,Desktop,1000,943.73
b8cea584-f4f5-40dc-953b-ee22dfbfe5b1,2022-04-04 13:58:30,4106,6994-7995-6301-3932,Credit Card,Cleared,AMC,Groceries purchase at AMC,386.69,38.67,Groceries,101,Desktop,1000,574.64
e5c98573-fdb1-416c-a49c-cebcc1d5b750,2023-02-16 13:58:30,8863,2695-9397-7432-6850,Credit Card,Cleared,Best Buy,Dining purchase at Best Buy,25.78,2.58,Dining,103,In-Store Terminal,1000,971.64
83714eb9-fec5-437a-b4ae-635e57f7264d,2023-01-24 13:58:30,2227,2791-6999-2906-5948,Credit Card,Cleared,Netflix,Utilities purchase at Netflix,38.01,3.8,Utilities,104,Mobile,1000,958.19
6b4897b9-59d3-4030-85da-6019a7be9bcb,2022-09-07 13:58:30,5366,7807-4561-5411-1072,Credit Card,Cleared,Netflix,Entertainment purchase at Netflix,391.44,39.14,Entertainment,105,Mobile,1000,569.42
a6f552f6-397b-4f0e-9fa1-078a1209986f,2022-09-25 13:58:30,9762,9402-6510-1106-8210,Credit Card,Cleared,Trader Joe's,Groceries purchase at Trader Joe's,488.59,48.86,Groceries,101,Desktop,1000,462.55
69cdfdcc-b83c-4fa6-b5aa-cb36752988ab,2022-09-19 13:58:30,6497,0657-9877-4791-0727,Credit Card,Cleared,AMC,Entertainment purchase at AMC,192.56,19.26,Entertainment,105,Desktop,565.04,353.21999999999997
fa48d688-525c-4d1d-b809-606f01034ac9,2023-04-06 13:58:30,3846,9883-6549-5425-5489,Credit Card,Cleared,McDonald's,Utilities purchase at McDonald's,63.84,6.38,Utilities,104,In-Store Terminal,1000,929.78
bd11f93f-63ce-4345-80e3-07bb4b1b7f0b,2023-01-19 13:58:30,8890,2375-8267-7892-1636,Credit Card,Cleared,Starbucks,Groceries purchase at Starbucks,171.02,17.1,Groceries,101,Mobile,1000,811.88
bf62f3f8-c049-4ef8-a021-1fced3324936,2023-07-24 13:58:30,6273,7679-5240-4364-8585,Credit Card,Cleared,Trader Joe's,Electronics purchase at Trader Joe's,76.53,7.65,Electronics,102,Mobile,465.5800000000001,381.4000000000001
d02707ba-2c8d-4155-a1d0-a702907447e0,2023-01-25 13:58:30,3898,3210-3207-8809-0525,Credit Card,Cleared,Netflix,Groceries purchase at Netflix,75.0,7.5,Groceries,101,Mobile,1000,917.5
78c6f591-64ea-48a8-b065-9dff4424be97,2023-04-10 13:58:30,3923,5262-4146-2217-9646,Credit Card,Cleared,Whole Foods,Entertainment purchase at Whole Foods,11.02,1.1,Entertainment,105,Desktop,1000,987.88
27f95929-bebb-41a2-ade3-03db18b21acd,2022-07-05 13:58:30,1415,3914-6205-6254-5016,Credit Card,Cleared,Chipotle,Groceries purchase at Chipotle,136.95,13.7,Groceries,101,Mobile,1000,849.3499999999999
d6d11ddd-beef-4820-acbd-8bce53ce33d8,2023-11-01 13:58:30,3961,7063-2291-4879-2934,Credit Card,Cleared,Trader Joe's,Utilities purchase at Trader Joe's,165.62,16.56,Utilities,104,Mobile,1000,817.82
8145a684-2aa1-4493-9e33-e5e100bddb62,2022-06-29 13:58:30,2395,5218-3220-9949-5877,Credit Card,Cleared,City Water,Groceries purchase at City Water,497.04,49.7,Groceries,101,Desktop,1000,453.26
0ebdbdf1-fb1f-4c7e-baa8-da9fcd5ca837,2022-04-28 13:58:30,3407,1381-1881-9627-3732,Credit Card,Cleared,Starbucks,Electronics purchase at Starbucks,50.77,5.08,Electronics,102,Desktop,1000,944.15
2cf3cdd5-e719-4f3a-bc37-ad7a7e539c23,2022-05-11 13:58:30,3484,6396-2667-8041-0690,Credit Card,Cleared,Whole Foods,Entertainment purchase at Whole Foods,494.48,49.45,Entertainment,105,Mobile,1000,456.07
378cee78-ac96-4efd-a7bc-f47f881b4c97,2022-10-02 13:58:30,8218,1250-8277-7937-6348,Credit Card,Cleared,Trader Joe's,Groceries purchase at Trader Joe's,268.51,26.85,Groceries,101,Mobile,1000,704.64
0eeccaa9-4a11-4fa6-950b-a97415333da0,2023-10-28 13:58:30,4927,2189-0928-5050-8106,Credit Card,Cleared,McDonald's,Entertainment purchase at McDonald's,149.33,14.93,Entertainment,105,Mobile,1000,835.74
fed5f5a5-8ed6-40f3-8984-18f71efba72e,2022-11-20 13:58:30,8330,1178-7434-4920-6798,Credit Card,Cleared,Best Buy,Electronics purchase at Best Buy,449.54,44.95,Electronics,102,Desktop,1000,505.51000000000005
414936d2-6d0f-4fd1-8e6b-b18a7ca7fbf0,2023-06-04 13:58:30,9427,6557-2727-8995-4328,Credit Card,Cleared,InternetCo,Dining purchase at InternetCo,18.75,1.88,Dining,103,Desktop,1000,979.37
0b2ad537-fd32-42bb-8d1e-f5eba08afc06,2023-10-17 13:58:30,6708,7009-3409-3763-6599,Credit Card,Cleared,Newegg,Electronics purchase at Newegg,287.61,28.76,Electronics,102,Mobile,1000,683.63
e1e5707c-b496-426d-9d8c-56c36b714d47,2022-08-03 13:58:30,2702,8467-1715-7123-2889,Credit Card,Cleared,Newegg,Electronics purchase at Newegg,233.41,23.34,Electronics,102,Mobile,1000,743.25
d36cfccc-b6f8-437c-a1b5-5f50ab619cd3,2023-05-10 13:58:30,7866,0755-0433-2470-8140,Credit Card,Cleared,Netflix,Dining purchase at Netflix,206.02,20.6,Dining,103,In-Store Terminal,1000,773.38
d5c8bae7-f296-4180-aa47-90a53254edd5,2022-07-08 13:58:30,5558,1027-6650-3535-5471,Credit Card,Cleared,Apple Store,Groceries purchase at Apple Store,335.5,33.55,Groceries,101,In-Store Terminal,1000,630.95
fbc05a48-4051-4b1f-9311-bb2f2e43e67e,2023-11-30 13:58:30,1331,6548-2473-2710-7700,Credit Card,Cleared,Newegg,Entertainment purchase at Newegg,240.95,24.09,Entertainment,105,In-Store Terminal,1000,734.9599999999999
eedddb8c-1b87-40b5-8f5c-3c36ff1d5f96,2022-08-30 13:58:30,1182,3628-2980-2879-1878,Credit Card,Cleared,Whole Foods,Entertainment purchase at Whole Foods,201.34,20.13,Entertainment,105,In-Store Terminal,1000,778.53
f0e7f5b5-9a98-4d2a-9dd8-ae627489dfe6,2022-12-25 13:58:30,6929,1187-8623-5840-0255,Credit Card,Cleared,Chipotle,Dining purchase at Chipotle,436.77,43.68,Dining,103,In-Store Terminal,1000,519.5500000000001
8672f65c-cb38-45bd-9cf0-f63c7f7f7e3a,2023-01-10 13:58:30,9692,9335-5920-0749-0015,Credit Card,Cleared,InternetCo,Electronics purchase at InternetCo,101.75,10.18,Electronics,102,Mobile,1000,888.07
93943cce-1a84-407c-9744-7b1ddbae1aad,2023-05-24 13:58:30,6583,5570-3257-9318-7507,Credit Card,Cleared,Energy Power,Utilities purchase at Energy Power,440.87,44.09,Utilities,104,Mobile,683.1100000000001,198.15000000000012
7c3a83bc-5cac-4632-8826-140298c46e5b,2023-10-02 13:58:30,8944,6271-2750-1812-5247,Credit Card,Cleared,Walmart,Utilities purchase at Walmart,245.15,24.52,Utilities,104,In-Store Terminal,1000,730.33
8224b6ed-78ec-4570-bb5d-40615a17dcf3,2023-04-24 13:58:30,4205,4182-9705-5689-2149,Credit Card,Cleared,Spotify,Groceries purchase at Spotify,126.38,12.64,Groceries,101,Desktop,1000,860.98
531c82aa-70b3-4f6e-bfcc-5ad1dfbd670b,2023-06-14 13:58:30,6805,4897-4674-8077-0915,Credit Card,Cleared,City Water,Utilities purchase at City Water,150.95,15.09,Utilities,104,In-Store Terminal,1000,833.9599999999999
50b73fc7-5cb1-487c-8556-86db7b756f99,2023-01-28 13:58:30,1297,0499-8881-1489-9520,Credit Card,Cleared,InternetCo,Electronics purchase at InternetCo,98.76,9.88,Electronics,102,In-Store Terminal,1000,891.36
215ce537-25ec-489b-8fae-087c08c8ee5e,2022-01-07 13:58:30,2134,3905-5307-3007-5003,Credit Card,Cleared,AMC,Groceries purchase at AMC,184.04,18.4,Groceries,101,Desktop,1000,797.5600000000001
8117f10c-7b18-441f-b6ea-e5bc9fe92e8d,2023-09-14 13:58:30,3433,4734-0038-1649-8832,Credit Card,Cleared,Energy Power,Groceries purchase at Energy Power,44.02,4.4,Groceries,101,Desktop,1000,951.58
d761ea66-bf3b-4e53-b686-45387b942027,2023-08-30 13:58:30,4469,0083-9902-3125-3078,Credit Card,Cleared,Trader Joe's,Groceries purchase at Trader Joe's,114.17,11.42,Groceries,101,Desktop,1000,874.4100000000001
f8963366-2ae0-454f-9a69-39a19caa2830,2022-07-15 13:58:30,2585,8275-1198-9701-1366,Credit Card,Cleared,Trader Joe's,Entertainment purchase at Trader Joe's,187.52,18.75,Entertainment,105,Desktop,1000,793.73
bbfd4448-667d-4c82-aaa4-a97a46c7a92f,2023-04-24 13:58:30,8070,1087-7756-7012-1470,Credit Card,Cleared,Best Buy,Dining purchase at Best Buy,453.79,45.38,Dining,103,In-Store Terminal,1000,500.83000000000004
f2de2ee3-6fb8-47fd-aa61-b19ba9756cc7,2022-11-05 13:58:30,1094,2503-7932-7776-8201,Credit Card,Cleared,Starbucks,Dining purchase at Starbucks,192.68,19.27,Dining,103,In-Store Terminal,1000,788.05
f8f3006e-83ee-4cfc-a06e-b789a7553d05,2023-04-25 13:58:30,4137,4331-8514-4754-4537,Credit Card,Cleared,Whole Foods,Groceries purchase at Whole Foods,166.68,16.67,Groceries,101,Mobile,1000,816.65
7de19956-1b34-4bbc-9677-011de0760e45,2022-11-08 13:58:30,9353,5125-9243-9289-9468,Credit Card,Cleared,Apple Store,Utilities purchase at Apple Store,68.96,6.9,Utilities,104,In-Store Terminal,1000,924.14
33edd11d-7919-48ef-b9cb-97fbf1384fc1,2022-09-14 13:58:30,9670,1775-9950-3559-6492,Credit Card,Cleared,Netflix,Utilities purchase at Netflix,70.38,7.04,Utilities,104,Mobile,1000,922.58
afcd1336-c163-470a-8674-9c57987aacd5,2023-07-13 13:58:30,5957,3284-8759-0118-1486,Credit Card,Cleared,McDonald's,Groceries purchase at McDonald's,336.56,33.66,Groceries,101,In-Store Terminal,1000,629.7800000000001
e45b132d-b7bb-4ed0-bc17-845a4d701e06,2022-11-17 13:58:30,6379,8149-4466-8122-1699,Credit Card,Cleared,McDonald's,Entertainment purchase at McDonald's,118.2,11.82,Entertainment,105,Desktop,1000,869.9799999999999
dd4de7b4-74da-4587-91a8-e4a45920b735,2022-06-17 13:58:30,9661,4616-7557-4271-1616,Credit Card,Cleared,Spotify,Utilities purchase at Spotify,87.29,8.73,Utilities,104,Desktop,1000,903.98
e1b7ffb2-6595-4dba-9a7d-9f04a79e27b9,2023-01-14 13:58:30,2839,7300-8352-4578-0599,Credit Card,Cleared,Best Buy,Groceries purchase at Best Buy,30.83,3.08,Groceries,101,Mobile,1000,966.0899999999999
89f4347b-3d42-4e16-8a10-c9c3334dda67,2022-12-26 13:58:30,9769,7461-3178-9720-0118,Credit Card,Cleared,Chipotle,Electronics purchase at Chipotle,483.95,48.4,Electronics,102,In-Store Terminal,1000,467.65
90834ced-5f97-4590-b152-a9af82af600c,2022-03-31 13:58:30,9430,7884-0603-6460-7160,Credit Card,Cleared,Newegg,Entertainment purchase at Newegg,341.43,34.14,Entertainment,105,Desktop,1000,624.43
d05dbabc-7424-4b7a-b0cf-8f62a19fd370,2022-07-12 13:58:30,8991,5267-6124-3696-8377,Credit Card,Cleared,Trader Joe's,Electronics purchase at Trader Joe's,485.55,48.56,Electronics,102,In-Store Terminal,918.1999999999999,384.0899999999999
556b6be0-53b5-464d-b1e2-00255a2dfaa7,2023-06-11 13:58:30,8520,0029-0286-2836-1308,Credit Card,Cleared,Starbucks,Groceries purchase at Starbucks,221.04,22.1,Groceries,101,Desktop,1000,756.86
913aef86-0a29-48ff-b105-a2dd816dd5a2,2022-03-23 13:58:30,1854,5449-2611-9586-6294,Credit Card,Cleared,McDonald's,Electronics purchase at McDonald's,421.58,42.16,Electronics,102,Desktop,1000,536.2600000000001
c6f705f4-cbf9-4dc5-affc-283c3e198cfb,2022-02-04 13:58:30,9324,3212-2200-9304-6916,Credit Card,Cleared,AMC,Utilities purchase at AMC,54.86,5.49,Utilities,104,Mobile,1000,939.65
102615f6-0227-436c-9dd1-fedf7efbdbb8,2022-07-16 13:58:30,6293,0246-9760-8666-4722,Credit Card,Cleared,Chipotle,Entertainment purchase at Chipotle,481.0,48.1,Entertainment,105,Mobile,1000,470.9
ce5f406c-478a-4fba-b706-08738e872217,2023-07-14 13:58:30,1004,7972-8084-9611-0884,Credit Card,Cleared,Walmart,Utilities purchase at Walmart,164.09,16.41,Utilities,104,In-Store Terminal,1000,819.5
e0ea176b-a061-45e9-8658-e4d05f7db659,2023-12-01 13:58:30,9064,6618-6971-8242-5809,Credit Card,Cleared,Starbucks,Groceries purchase at Starbucks,332.15,33.21,Groceries,101,In-Store Terminal,1000,634.64
3ef48eb0-6d9b-4ec6-b9fb-043b83c775d1,2023-09-04 13:58:30,7773,6105-1258-9332-6284,Credit Card,Cleared,Netflix,Utilities purchase at Netflix,450.95,45.09,Utilities,104,In-Store Terminal,1000,503.9599999999999
4c1e95f8-1d20-410b-b67c-3f6e7e14a770,2023-04-11 13:58:30,6893,9155-0115-0104-0230,Credit Card,Cleared,Walmart,Entertainment purchase at Walmart,428.44,42.84,Entertainment,105,Mobile,1000,528.7199999999999
21deccd5-9076-47ca-93d8-3b236f8c0213,2022-05-20 13:58:30,4280,8284-1600-0241-3164,Credit Card,Cleared,City Water,Dining purchase at City Water,402.75,40.28,Dining,103,Desktop,1000,556.97
cab9fb0b-bfdf-42d7-9fe2-35914e8cdfe6,2022-07-28 13:58:30,3572,6496-2965-5427-0791,Credit Card,Cleared,Netflix,Electronics purchase at Netflix,344.81,34.48,Electronics,102,Desktop,1000,620.71
272cde6d-c4c7-4fbe-847e-887c7fc5456e,2022-02-05 13:58:30,2528,6915-4192-1703-3858,Credit Card,Cleared,Walmart,Groceries purchase at Walmart,356.52,35.65,Groceries,101,Mobile,1000,607.83
47402305-800f-4291-b9f1-d53fcd5abed5,2022-08-19 13:58:30,5845,7423-6629-8310-4271,Credit Card,Cleared,Walmart,Dining purchase at Walmart,193.3,19.33,Dining,103,Mobile,1000,787.37
cab41212-dfdb-427a-b52d-495529581a91,2023-04-26 13:58:30,2459,7132-1969-7746-1612,Credit Card,Cleared,McDonald's,Utilities purchase at McDonald's,494.36,49.44,Utilities,104,In-Store Terminal,1000,456.2
ff2cb68e-aab7-4be9-b0e2-405b897387db,2022-01-15 13:58:30,6684,3384-8321-9613-4932,Credit Card,Cleared,Energy Power,Electronics purchase at Energy Power,430.12,43.01,Electronics,102,Mobile,1000,526.87
c31a0457-2514-4b02-bf54-8d87e1f61947,2023-04-29 13:58:30,3448,4984-3261-0562-2138,Credit Card,Cleared,Walmart,Entertainment purchase at Walmart,48.52,4.85,Entertainment,105,In-Store Terminal,1000,946.63
a1b96878-ccce-41ac-a796-d1cca6c293ae,2022-09-04 13:58:30,9381,9643-5551-2356-5605,Credit Card,Cleared,Spotify,Utilities purchase at Spotify,61.54,6.15,Utilities,104,Desktop,1000,932.3100000000001
272c8b66-8a46-4836-a927-1e9a43ce5097,2022-05-06 13:58:30,6309,4397-2130-1406-5391,Credit Card,Cleared,Starbucks,Entertainment purchase at Starbucks,416.1,41.61,Entertainment,105,Desktop,1000,542.29
c8663f79-c541-423d-a1a7-1f531e0031c9,2023-08-14 13:58:30,5744,0276-9932-4882-1886,Credit Card,Cleared,InternetCo,Groceries purchase at InternetCo,393.08,39.31,Groceries,101,In-Store Terminal,1000,567.6100000000001
